order_id,customer_state,region,total_delivery_days,delay_days,delivery_status,freight_value,review_score
9df65e0ad2cbfa0485262629bb2b6605,SC,South,28,4,Slight Delay,15.15,3
30123d8900ab69af8d7017c4e66ea57e,SC,South,24,4,Slight Delay,16.35,5
fef89b64a9e94a0533f8c0afa152f524,MG,Southeast,24,4,Slight Delay,12.79,2
24ffe5543b23e12690af44dda7fd5ad2,SC,South,29,4,Slight Delay,20.98,1
19130489d4798a17e7bbcb9a32b5dfb8,MG,Southeast,32,4,Slight Delay,24.11,5
bdd49e833a618b2e10096e4bd5725977,MG,Southeast,23,4,Slight Delay,15.23,5
54e1a3c2b97fb0809da548a59f64c813,SC,South,41,4,Slight Delay,19.07,1
7e131886d59cb8a02c847ed61228fd8c,SC,South,21,4,Slight Delay,11.74,5
ff9150d22b184f4491b6732e1ca8d81e,SC,South,35,4,Slight Delay,15.56,2
3ef5c8159bd4605715d1fd6e20cf8137,AL,Northeast,37,4,Slight Delay,58.06,5
49f02b4e9f14707b1cb78c09ecb89ed3,AL,Northeast,34,4,Slight Delay,24.21,2
b4e6acaa8099879abe597c7f79f0c2b3,SP,Southeast,24,4,Slight Delay,11.85,1
dd6ee4d96f0f3cf1432c3b82818e0387,SP,Southeast,24,4,Slight Delay,12.76,1
9266b73e961bef87166384687a9daddf,MG,Southeast,28,4,Slight Delay,24.79,1
8f0937285bd1bba4cfc8332ee467b490,MA,Northeast,32,4,Slight Delay,45.25,2
fb6601cf3e1e52f7cf4ce42b7242cd95,MA,Northeast,34,4,Slight Delay,38.98,5
180935cf02d9456075076eeaa57cdb70,MA,Northeast,33,4,Slight Delay,52.13,1
34be9444467af1f6d854ea4054a47e85,RJ,Southeast,21,4,Slight Delay,28.2,2
f8b625b1a8ae63614f1c171fb18c7a49,RJ,Southeast,21,4,Slight Delay,16.29,3
97e8d3eb8f48e3610beed991e5f32296,ES,Southeast,26,4,Slight Delay,48.14,5
d6b11927bdeea5f5786a486aa301d183,MG,Southeast,29,4,Slight Delay,16.94,1
6c895a26a7b113a890c888e46f106907,SC,South,33,4,Slight Delay,15.56,5
9ee3b22242a910b9fb5ee4ce5de709ab,RJ,Southeast,25,4,Slight Delay,21.35,1
70809734fe201ea6db6d4577b84a3022,SP,Southeast,29,4,Slight Delay,13.18,3
134adb681cd5dbe4cd4de155abf4b9e8,BA,Northeast,27,4,Slight Delay,16.79,5
351c4682748b3e66dd18732d650baff2,MS,Central-West,29,4,Slight Delay,16.18,5
719c10497f396e92d2343b6a1c70240a,SP,Southeast,20,4,Slight Delay,12.86,1
87b476f53da12dbaf8b42ba931985c93,SP,Southeast,20,4,Slight Delay,14.96,1
ca843d205ec288c96c0133bc678c44e8,RJ,Southeast,29,4,Slight Delay,15.1,4
2d687102eef8e4949a9d2af49e8fa946,RJ,Southeast,26,4,Slight Delay,16.09,3
7a3db786a9251bc1603dea2c4970e448,SP,Southeast,32,4,Slight Delay,36.72,5
2c52873e8d170a8426be048f8321df84,SP,Southeast,25,4,Slight Delay,26.9,5
f9f15e02ed74cf8a21b8266a55498942,AL,Northeast,36,4,Slight Delay,22.95,1
a300448deabccb27ee1eb60ca3d2164b,MG,Southeast,26,4,Slight Delay,19.98,5
19ed69d3a61ae0fccfc6680129b94f10,MG,Southeast,26,4,Slight Delay,23.59,1
67ec1ff2fc90decdce72e2299a384ee1,SC,South,30,4,Slight Delay,57.44,4
5a8badb776e5585c274fe19201012249,CE,Northeast,33,4,Slight Delay,37.04,1
320fb5aed4e43d6dfbf53c4f2c5f70f1,SP,Southeast,26,4,Slight Delay,109.39,3
d22f0b06e1519065d7eddb2ba6b79b63,RJ,Southeast,26,4,Slight Delay,17.64,1
36cdcd48e9697951eef9c32ef39dc9f3,RJ,Southeast,25,4,Slight Delay,17.94,3
0fc34e566d3273325c404c113f4a8b2a,GO,Central-West,29,4,Slight Delay,16.07,3
609d36dbce43c3ba5232f83d58381f00,MA,Northeast,25,4,Slight Delay,108.61,1
df156891939f37c451dfa81e3e724540,SC,South,30,4,Slight Delay,15.1,1
4a7e501d52646aa17370e1fab300be67,CE,Northeast,35,4,Slight Delay,27.17,4
18744489f4f9774fa36be74698e7bc8f,SC,South,39,4,Slight Delay,20.1,5
fbdefc6748a086900f96b1713c6bb1ea,CE,Northeast,36,4,Slight Delay,87.30000000000001,1
b1726f5f5eee97d8fea5de3919216920,SP,Southeast,16,4,Slight Delay,9.74,1
3a81f00da2cf9c1ef4f30b34bf435c62,SP,Southeast,25,4,Slight Delay,25.28,1
0382be412d28f04f932ae97df15d634e,RJ,Southeast,31,4,Slight Delay,18.44,2
06ef1c484cc535575da1724b5c6b913a,RJ,Southeast,37,4,Slight Delay,18.23,1
c169aacf98c6f6cc7854bde4bdbc9a06,RJ,Southeast,25,4,Slight Delay,33.03,5
27cf3bc7a008cb9eb712e4db141d25a2,RJ,Southeast,24,4,Slight Delay,17.94,1
93bc6f18eba5e96c71ba3d04e1e8f5d4,GO,Central-West,25,4,Slight Delay,17.15,3
26343e0890fb597a7d91a607455a44fa,GO,Central-West,22,4,Slight Delay,76.04,1
5a130e5571bc83bee3bbf7524d83b831,SP,Southeast,15,4,Slight Delay,9.27,3
47dc0ac51de82d69a50b926808fa9720,SP,Southeast,19,4,Slight Delay,8.72,1
d22f0b06e1519065d7eddb2ba6b79b63,RJ,Southeast,26,4,Slight Delay,17.64,1
4ff3fc0a3d6e628acc27a25e1b6ed687,BA,Northeast,33,4,Slight Delay,16.79,3
9761e698e3d390c91d88364fb6a5ef11,RJ,Southeast,22,4,Slight Delay,23.0,5
5ecd7af8497c9aeba11b9f0c79c0b466,RJ,Southeast,37,4,Slight Delay,23.14,2
47ff8d381edb0deb837f57d7805f0a56,SP,Southeast,16,4,Slight Delay,11.8,1
b4f9debbfa5a394d7f4ab610fd8eae11,SP,Southeast,22,4,Slight Delay,16.54,1
749238696f501c747fe013b2a5fa014c,PE,Northeast,32,4,Slight Delay,18.89,5
9d513821c0477231fc7c1bfd684d13d8,SP,Southeast,29,4,Slight Delay,31.34,5
545c329642c609a7e1e3ab759eed9dc5,SP,Southeast,22,4,Slight Delay,12.23,1
3e160e93900d5da52f6a8e6fc88d737c,SP,Southeast,30,4,Slight Delay,12.81,5
93da2265260e364c8e81f490b7d92e07,SP,Southeast,24,4,Slight Delay,13.07,1
3151632a0a68e4f69a7f29961a091904,SP,Southeast,21,4,Slight Delay,24.46,5
38cd9a16e2ee3ee519de420fc15d77ff,PI,Northeast,23,4,Slight Delay,21.36,3
b88d53a015d4f2c2ca019f846a7f523c,SP,Southeast,32,4,Slight Delay,29.04,3
861e8aba5f5eb922e650b5b186beb7a4,SP,Southeast,25,4,Slight Delay,54.6,3
c8cb7b0f298cd146d61e1ce533494bca,SP,Southeast,29,4,Slight Delay,20.26,1
88bdc1b450547cf9abf79d07f2aedbac,GO,Central-West,34,4,Slight Delay,15.38,1
7a78a9a8b6fbd55b017d8d8da0e035ff,PE,Northeast,36,4,Slight Delay,26.33,4
9aad86a646fc47633629fbc7d2c2cfec,PE,Northeast,36,4,Slight Delay,20.93,1
88ae9b9dc65aa9f22722800a34d865c3,PE,Northeast,35,4,Slight Delay,38.31,5
456abfc526bb8973d425ea0134a6e311,PE,Northeast,28,4,Slight Delay,51.48,1
4456ddfcb3350b652f0318df9b7f3cde,SP,Southeast,29,4,Slight Delay,11.74,1
33cfab47136079a808c8d12d7f61730b,RJ,Southeast,28,4,Slight Delay,15.1,1
567818fc7d9f84b0f5eac47aef90658e,RJ,Southeast,31,4,Slight Delay,19.5,5
242bcea719638feb8c102d38e67a4977,RJ,Southeast,23,4,Slight Delay,16.82,1
bbbc7b0788315eba0f24a27be06e0538,RJ,Southeast,24,4,Slight Delay,14.1,5
2929e8208718655c26082e7331ef49e4,PA,North,41,4,Slight Delay,44.2,1
5ac3fcbc8dcadd9d700bd4dea8aca74d,AL,Northeast,38,4,Slight Delay,51.35,4
f967a36beb9cc4a1c8899db2d4adfacb,PI,Northeast,26,4,Slight Delay,19.04,1
5042f28675b7eedd6c772f3c0df075f1,RJ,Southeast,23,4,Slight Delay,14.1,1
ace92305f332d1f0cee1cf27e79ac5ce,SP,Southeast,22,4,Slight Delay,13.63,2
b687f81e0e59c1153eaa197ad1c1d043,SP,Southeast,19,4,Slight Delay,14.91,1
168777f697d19208fbd441b4029e441a,PA,North,43,4,Slight Delay,37.71,4
902ea46124998b0aecac8f6e6480cecc,SP,Southeast,23,4,Slight Delay,49.71,1
0df3ae9792cce9ed0f0c9b95be40b8ef,SP,Southeast,22,4,Slight Delay,11.85,3
dbf2c0164b592abca90f6c6817f37a9b,PA,North,38,4,Slight Delay,16.13,4
424f49a13ecd3d85a37831b62e6a1d70,GO,Central-West,30,4,Slight Delay,16.39,1
4adbbb43be305843794e05fc4265f143,GO,Central-West,45,4,Slight Delay,17.0,2
7701ecd93e987006334fba168c936f20,PI,Northeast,23,3,Slight Delay,51.07,2
0e3e431534069e8ac235c637dfb199d8,PI,Northeast,25,3,Slight Delay,27.59,5
b04367fb19ad3f39d1222e76b9b2ed85,AL,Northeast,30,3,Slight Delay,22.88,5
226bc0c2f038af61a10705e253ef0d6a,AL,Northeast,25,3,Slight Delay,23.0,1
ac09156639c3a0b85f197bda6a3f42d2,SP,Southeast,25,3,Slight Delay,15.43,4
d828baeaa3a4bf3f9f4e239432e1987b,BA,Northeast,30,3,Slight Delay,52.25,1
a4763f72a6a9ff012d96a0e2b4d4b1ea,RJ,Southeast,20,3,Slight Delay,23.28,5
d6c877d8995925578fdeb1d186915549,SP,Southeast,15,3,Slight Delay,27.52,5
b019bc1c1d0c2021d1c4d8d8e94ed969,RJ,Southeast,35,3,Slight Delay,15.23,2
93c0ee237d690478ecc66db76b8365f4,SP,Southeast,21,3,Slight Delay,11.85,1
7ac519af67a90b42fb3e296a8998f7c9,SP,Southeast,22,3,Slight Delay,15.49,1
47337df7ad68b2516542cd62e78cec3d,SP,Southeast,21,3,Slight Delay,23.7,1
48db59db0fa80043cb67ca9990c96b4b,GO,Central-West,24,3,Slight Delay,25.21,3
9f0663bf008ccdbfbd96ac9a31ba7442,RJ,Southeast,28,3,Slight Delay,36.239999999999995,1
6498d67586b0908cad595ae0c3638205,RJ,Southeast,25,3,Slight Delay,37.54,5
818961050c379d7725bfa37c6f6c40ce,RJ,Southeast,40,3,Slight Delay,18.23,1
e2aa3c8ad14a870e32ae9718c84e0567,MT,Central-West,37,3,Slight Delay,27.34,1
9fe00e9962846aa199d29a3c3d086afd,GO,Central-West,23,3,Slight Delay,48.14,5
31c8528678f80f4491b0e2634ae8940e,GO,Central-West,29,3,Slight Delay,15.44,2
4e4aa299535ead6fe63a779d539c493d,GO,Central-West,24,3,Slight Delay,23.18,1
22875ab1b7dadfad36b9181f36a1b8d6,SP,Southeast,24,3,Slight Delay,23.7,5
3e452a4a4bd5289e081ae210352500bd,SP,Southeast,17,3,Slight Delay,14.43,2
0e6998991870142c2ed25d6173ea587d,SP,Southeast,23,3,Slight Delay,17.21,1
64ae8cf0e642cc174881a66391200acc,SP,Southeast,23,3,Slight Delay,43.27,1
fb9b2930f4a30f96c7cc98eaaa85e5f0,SP,Southeast,23,3,Slight Delay,13.52,1
23af56e201b15091e86aebe6bde84b2b,RJ,Southeast,30,3,Slight Delay,20.13,4
69f2cc4a16bc2b523813a8ceaef17891,PI,Northeast,34,3,Slight Delay,19.94,4
665f8239a02c9cc0b3ea7ad51278f05e,AL,Northeast,30,3,Slight Delay,25.4,4
2a5e2ec255be0a5cb7bc1bb5d21deb07,RN,Northeast,33,3,Slight Delay,21.47,3
762955db358210db24103ff9ce1ddda7,RJ,Southeast,29,3,Slight Delay,18.44,1
5b8b540b5934e4af4790f609af380cf8,RJ,Southeast,30,3,Slight Delay,64.44,1
a3cbfbf2c6364b1c16f1c0ce8f6fd306,SC,South,38,3,Slight Delay,16.23,1
1db135327d0fc7840c151b4ea5d5a21a,SC,South,27,3,Slight Delay,86.68,3
a4e56a5d579e9d4268c4cacb5a6e5747,CE,Northeast,25,3,Slight Delay,18.33,1
a14990206b64de40d5aa9e4a235bcc64,SC,South,28,3,Slight Delay,16.77,2
b8cca6dbde564f578882fcbda8e6df2e,SC,South,29,3,Slight Delay,15.59,5
05b45bd050b8c16805abca656246149b,MG,Southeast,25,3,Slight Delay,26.43,1
f13b53e842d66d6ea61e1c8da79a4550,CE,Northeast,37,3,Slight Delay,137.6,3
df2b5e7523f6848076e498618e1a00d6,SP,Southeast,17,3,Slight Delay,7.78,4
d74c5191d69390293b9be9c2efaa8d38,PR,South,29,3,Slight Delay,15.13,1
fbf0dfaa84a26a3cbddf314c3362316c,SP,Southeast,23,3,Slight Delay,14.1,3
f103c0690f687250cc224964d54e53fe,MG,Southeast,27,3,Slight Delay,18.29,3
90e2de5e3c7e68c82623b0bdcfc301b4,MG,Southeast,28,3,Slight Delay,15.36,1
5c1ae73856bf1d09958ec5ae3a64b73a,SC,South,23,3,Slight Delay,14.38,1
11642b906362f0d80a1228e1fa45a18e,RJ,Southeast,23,3,Slight Delay,28.2,5
38035a76fee1437dca92e94b3e057af6,PR,South,24,3,Slight Delay,14.1,4
508692b097f28d849a080d75cfcc2ef1,SC,South,30,3,Slight Delay,14.56,5
fb16eb7d2922cdf521797850c680dacf,SC,South,36,3,Slight Delay,17.8,2
8c026d542e6e6803115061acaed02330,MG,Southeast,23,3,Slight Delay,16.39,4
975f731e0b62d3884197075bbf60685a,SC,South,31,3,Slight Delay,16.18,1
128c967306503570d40def0212a27fb2,SP,Southeast,24,3,Slight Delay,14.1,1
1a9543c90f188e2e4fb14327ad4a9c9b,PR,South,45,3,Slight Delay,182.4,1
fb87fe28380004e9d6ddcc862b23a82b,SC,South,39,3,Slight Delay,16.01,4
f7499d7ef8d2ef5405b9f45b14223ee0,RJ,Southeast,24,3,Slight Delay,14.1,5
1879b2219f6eeb88592378483e06c702,MT,Central-West,28,3,Slight Delay,17.06,1
e75fa6144e2d8bfb834bba12ac534788,MT,Central-West,31,3,Slight Delay,22.06,1
f803d953d504e923f69704f85b325828,SP,Southeast,22,3,Slight Delay,11.85,5
ab23407c84b934f452124bc5b5453123,RJ,Southeast,24,3,Slight Delay,18.79,5
347b03aea6fd08c3bd68e2b30a3fe3e3,RJ,Southeast,24,3,Slight Delay,15.23,5
1f01fe794c7b4f7066b38ad326c4bfa2,MS,Central-West,25,3,Slight Delay,17.88,1
3bae20c7f7ad4cf125d51f381c55f8e5,SP,Southeast,33,3,Slight Delay,12.67,5
05a5771b1afac9163e7cc298fc97263a,SP,Southeast,23,3,Slight Delay,14.03,5
0ecbb908b4b062b189e1723ef9a836e2,SP,Southeast,16,3,Slight Delay,15.51,5
5f896884b074055bd2e53b9f46fd3d42,RJ,Southeast,29,3,Slight Delay,31.87,5
a1b0f9ee69a79c509eff098467a2fbb0,RJ,Southeast,25,3,Slight Delay,38.81,1
5df35b35ce08d3d6f634eccfeb93a143,MS,Central-West,16,3,Slight Delay,16.62,1
f08f463d66cc5bfe30cd30cbe9177ad0,SP,Southeast,11,3,Slight Delay,9.24,5
64d6282bba1a1c015acbdcacca391253,SP,Southeast,21,3,Slight Delay,12.69,4
d7918e406132d7c81f1b845276b03a3b,PB,Northeast,35,3,Slight Delay,63.449999999999996,1
a2c2158d6a2596315ca45703207e97c4,SP,Southeast,26,3,Slight Delay,15.87,5
7400bc8ee7d289b54690fd540a3cdb8b,CE,Northeast,27,3,Slight Delay,22.41,5
b11e6ce66d797ee9120c9bfbd376ef01,CE,Northeast,36,3,Slight Delay,58.37,5
36f03c686bcee7c593f6227fb80b7109,BA,Northeast,35,3,Slight Delay,18.05,1
06215d34c1ec4e1106eb12ae5fd0370f,SC,South,24,3,Slight Delay,28.22,1
25f2336ad64d9dfaf347d85bca407b44,CE,Northeast,30,3,Slight Delay,42.41,3
c505a1999c5ad6aacc8339242d824073,SC,South,27,3,Slight Delay,48.78,3
64e0ed97e04ee5c08429934ecab18de9,RJ,Southeast,24,3,Slight Delay,17.63,1
cc178cb47677a3eae9282800d609ffb4,RJ,Southeast,28,3,Slight Delay,21.75,2
1f0c014f0e64850a2020368551656dba,RJ,Southeast,23,3,Slight Delay,14.1,1
0bd15125e46474dc9318288ae0ea528e,SC,South,30,3,Slight Delay,17.6,1
fb6d9f2b63d335de19b9df4b1c4a6f51,SP,Southeast,23,3,Slight Delay,13.79,2
7fc930983a4062abd3407e7d6a0141a5,SP,Southeast,19,3,Slight Delay,25.44,1
e743287a2def21228e3becf7e66f6fef,MG,Southeast,22,3,Slight Delay,16.32,5
90af509116dd9cda36bd46bef66e0a8a,SC,South,28,3,Slight Delay,16.16,3
b8529452a8ad8e7009333b957f87412c,SC,South,30,3,Slight Delay,16.79,5
9f484bd34c118fb45ac92da12aa484bc,SC,South,28,3,Slight Delay,16.11,5
38171cba31c7211ce21559574998ffdd,RJ,Southeast,28,3,Slight Delay,20.08,1
e573bcbd71e063eb151e44500cd89360,SP,Southeast,19,3,Slight Delay,13.71,1
e45f581751e44a52f09b4c1746612e54,RJ,Southeast,26,3,Slight Delay,15.23,2
54444139e38a74e40f21503caf8d3ef5,RJ,Southeast,25,3,Slight Delay,18.26,1
0c3da4384feb21f0def324b1b7d6f082,RJ,Southeast,25,3,Slight Delay,16.54,1
670c2c5576afd689e7694569bd7a16fc,RJ,Southeast,25,3,Slight Delay,15.24,5
c0f7519024e35aecc37f31b7578711ba,MA,Northeast,30,3,Slight Delay,47.32,5
21bdc97768bc2e7a3e428d0ede7deb85,BA,Northeast,36,3,Slight Delay,16.79,5
43e1069a30462196f230706e01f65785,SP,Southeast,30,3,Slight Delay,14.17,1
8c3d2c3e7e08f8c80f9df48b70ef5d90,RJ,Southeast,23,3,Slight Delay,20.15,1
3a4bb517adcdd976a7ec9d02ddc7878e,GO,Central-West,26,3,Slight Delay,15.23,3
4e81a6ed1cdc31e84c13a74ec121798c,SP,Southeast,17,3,Slight Delay,7.78,4
1d388ca413c8664cdcd1892712f791c7,BA,Northeast,27,3,Slight Delay,17.3,1
fc7ff0e22c4d9fc5789816ee0131296b,MA,Northeast,21,3,Slight Delay,26.97,1
d4501b76dceffd5cb10f4d720e6c3ff2,MA,Northeast,17,3,Slight Delay,8.82,5
eb8243aae992ce5262d8bfc305cdf6af,BA,Northeast,27,3,Slight Delay,22.06,1
8b684bf930252b4bf12586346b4ebbba,RJ,Southeast,25,3,Slight Delay,13.38,1
30170ab8df1e61d04bcd55c3cab7f4ad,SP,Southeast,23,3,Slight Delay,17.92,4
af3c537a8ea64ed0f5877a4ecce0c794,SP,Southeast,25,3,Slight Delay,16.4,2
1b8229f528e0e8f6366e483d7407932c,BA,Northeast,29,3,Slight Delay,17.46,1
5bf84aad38881827341f99a74df1b2be,PE,Northeast,38,3,Slight Delay,25.68,1
4c21a19875c8530d3c8e9b28373ff034,BA,Northeast,32,3,Slight Delay,17.99,1
e641c4c52bd0059576b2ed7d7acc2feb,MT,Central-West,35,3,Slight Delay,16.79,4
6ebc232b5e255e922b876735d4cbbb31,SP,Southeast,37,3,Slight Delay,53.34,1
40d2a869f24d0fcaf5a569330470313d,SP,Southeast,17,3,Slight Delay,7.78,1
3f5bef65e86c9d1a2c8ff430a74cc202,PE,Northeast,33,3,Slight Delay,20.9,1
f245b1d57bf493d0db1e6118927db48f,PE,Northeast,21,3,Slight Delay,21.15,5
b71eb454059e662d34619ccf0237a652,SP,Southeast,23,3,Slight Delay,16.95,5
e5d4c985cfb24d8e62045041e4df6087,SP,Southeast,13,3,Slight Delay,10.58,1
ed1691ef26bd8279bd5946561af1ff0d,SP,Southeast,24,3,Slight Delay,24.15,5
5e0140671ad91ce830fb2b33a3210d1b,AL,Northeast,29,3,Slight Delay,21.42,5
954d00ca20db56e3fefe0b6a57267ee0,SP,Southeast,21,3,Slight Delay,11.85,4
e2a03ccf5ea816036608b2d8c3ab8e60,SP,Southeast,26,3,Slight Delay,12.04,1
5128188ca97d5ec2767217149eb8df4f,SP,Southeast,26,3,Slight Delay,25.96,1
df10d0bdfbbb6fb8e810bc327037518d,RJ,Southeast,32,3,Slight Delay,15.32,1
40a9be4510459ae28841128e5938153f,SP,Southeast,13,3,Slight Delay,13.83,5
2359b971147acb269d1cdd25c07c704d,BA,Northeast,43,3,Slight Delay,21.43,5
ee9881886ccdd7fb25bf631d38c0fc35,SP,Southeast,9,3,Slight Delay,12.43,5
140d9953eb16589e277967bbfcdf7ac5,SP,Southeast,6,3,Slight Delay,7.39,3
9d3da55bc185ccdbeccac8824c7330ae,SP,Southeast,7,3,Slight Delay,8.38,2
34871174fe1f4c68f7efac5e5b3fbbde,SP,Southeast,11,3,Slight Delay,11.62,5
2301c13c9dc02b9c8d61919206e15e1c,ES,Southeast,27,3,Slight Delay,17.8,1
8a5dedf23891883d88a7f6e28b880c8f,MA,Northeast,25,3,Slight Delay,24.48,3
1daac984799baadc362aa381ac57d65f,ES,Southeast,29,3,Slight Delay,17.88,5
7806db2eb65970f1f79cf179a640a2ee,PE,Northeast,29,3,Slight Delay,70.2,1
d0c6b8ee36354c87e501cc93b88dc057,SP,Southeast,21,3,Slight Delay,14.69,5
4888d985060eb4760da7373673343df2,SP,Southeast,21,3,Slight Delay,14.91,1
eb09635680fadffb33358e40b05c9029,SP,Southeast,21,3,Slight Delay,18.27,5
807bd7d79398132db47a02f8d49c60f8,BA,Northeast,31,3,Slight Delay,18.72,1
ee23b3b765cd771cec0d54bebd5364be,BA,Northeast,34,3,Slight Delay,16.85,1
6d953888a914b67350d5bc4d48f2acab,MG,Southeast,28,3,Slight Delay,15.92,1
88879beae0f0296595d49325ad667489,MG,Southeast,28,3,Slight Delay,15.11,5
f3c19ec2622d12aafeb4c32621b951b2,ES,Southeast,31,3,Slight Delay,18.09,1
54e9fc9a26833002ae6521780af9dcc6,ES,Southeast,32,3,Slight Delay,49.87,5
a024eebe8239a5249b7b0cc30eb94c6e,MA,Northeast,23,3,Slight Delay,22.67,5
e2d9c66bdf5baf2058e9960542e386e2,BA,Northeast,41,3,Slight Delay,18.27,4
f2decddf8c6c81ab5681626c6c282871,BA,Northeast,36,3,Slight Delay,39.18,1
eff7518af43b9c489aefc02f5957f330,SP,Southeast,8,3,Slight Delay,8.36,3
c64f7f0d99ba9d06966f9bfe36e564ee,SP,Southeast,10,3,Slight Delay,15.85,3
c4a813b981516ec9f56994ad042d9fbd,SP,Southeast,8,3,Slight Delay,15.5,5
1dacb75a3f524523a6521835a6787057,SP,Southeast,10,3,Slight Delay,16.35,2
fc965b1e986dea6cd20ac94c50878a75,PR,South,28,3,Slight Delay,15.17,5
d4a55c0235e5b57bb0cc9939dcb321bb,SP,Southeast,21,3,Slight Delay,11.85,1
cb6e441ff2ef574ce08d3709426f88ec,SP,Southeast,10,3,Slight Delay,12.81,5
a2f4f3306fea53180f55b6bb37d63647,SP,Southeast,25,3,Slight Delay,17.08,1
7b636347d9f87d9b9a48755fd8495709,SP,Southeast,18,3,Slight Delay,15.28,4
6283d2cb264f76928dffd1faf0f5ff33,SP,Southeast,22,3,Slight Delay,22.92,3
449654c058a6cc5502474ed6694b181a,AL,Northeast,31,3,Slight Delay,39.16,1
dc0265afb5f2ff28de815a866decb5ca,SP,Southeast,18,3,Slight Delay,9.41,5
fb260abf14e47c95a0b19acb1ab3ed43,RJ,Southeast,24,3,Slight Delay,15.1,1
5c2c3051e99aa85bb1f2260f51e59f49,SP,Southeast,12,3,Slight Delay,44.84,2
7aa4279cc25c67bbcf033b0ffa8e5587,SP,Southeast,12,3,Slight Delay,22.04,1
ae18621f85e75782d4a05232abe00cba,BA,Northeast,31,3,Slight Delay,17.84,1
29fd35acc2205a78e40f2141e78a839a,RJ,Southeast,27,3,Slight Delay,16.11,5
b560c6ec87e95f7414ff53cb57b58a12,MA,Northeast,40,3,Slight Delay,36.16,2
e17d2e2d4c3e655845a5ed84c9409490,RJ,Southeast,31,3,Slight Delay,53.37,1
4c05568a8cbfba6c3502aa38dd34c9c2,RJ,Southeast,28,3,Slight Delay,14.69,1
0fa1fab1d7c1211c824596ed5e111e3c,SP,Southeast,23,3,Slight Delay,19.63,1
3b3f7687e938ba0e58002a3640110a8a,SP,Southeast,22,3,Slight Delay,14.46,3
7a301f27a543e77e6176456966c66e2c,SP,Southeast,22,3,Slight Delay,12.79,4
32733fc014b67ef70fa6039dd8c6ba82,RJ,Southeast,26,3,Slight Delay,26.06,5
cb6c7e4c5890bba3ee99ad3f97877d9a,RJ,Southeast,14,3,Slight Delay,7.94,5
2c61d0e37fba7aea7d8b7f27091be232,RJ,Southeast,25,3,Slight Delay,87.19,5
053228d082dcc4c3730e511ecd4c9fa0,PA,North,20,3,Slight Delay,22.88,4
e1a5a8d04768a9b9972f4bfb2c21a11c,BA,Northeast,30,3,Slight Delay,22.06,1
8907bb9eea50481b73734c7aa8fd2e16,RJ,Southeast,36,3,Slight Delay,17.93,1
990c396e6013e8b43c6f18b3d609cbee,SP,Southeast,16,3,Slight Delay,9.34,1
8272b63d03f5f79c56e9e4120aec44ef,SP,Southeast,15,3,Slight Delay,164.36999999999995,1
39a14db0962dfaf89800218567a80c1f,SP,Southeast,26,3,Slight Delay,26.77,1
9704b8f76b77e74be19dd79d9371b6b4,SP,Southeast,22,3,Slight Delay,17.55,1
8a5c6f8c338d3e4804bd969ba46d5d0c,SC,South,28,3,Slight Delay,23.32,1
2a92c65417d964be9448faf2f572bbf7,SC,South,32,3,Slight Delay,15.13,1
c79900d1005d1a8fdaa9f25cd94e5110,SC,South,28,3,Slight Delay,15.35,4
796d7e38e13c7f6c4f227fb178fd58dc,SC,South,29,3,Slight Delay,16.41,1
70f90f55c4238d2d8b77e1e2b8ee8416,SC,South,15,3,Slight Delay,9.94,2
8ebbdbcc79e51da16021583a29f2ee21,RJ,Southeast,28,3,Slight Delay,15.84,5
498394cdea303b629a7f66b4ddcd7d50,SP,Southeast,6,3,Slight Delay,7.48,3
22a0afb00de21962e96bef9ec5b51223,SP,Southeast,6,3,Slight Delay,8.52,3
1cf0fc2c07de89a211f8dcf9ff5af15b,SP,Southeast,11,3,Slight Delay,20.94,3
aa94e99bd2554aa3be1d546206cfe48d,SP,Southeast,13,3,Slight Delay,7.54,1
bbcf632e5c697b7e9666005c55d10a80,SP,Southeast,6,3,Slight Delay,7.45,5
f886ca9715359489ac5ca62177ce61c9,SP,Southeast,6,3,Slight Delay,7.54,4
76c3c8013bea9128879c13688ea5ff32,SP,Southeast,17,3,Slight Delay,21.24,2
7d9bff34ab96999cbb7b18cfe622c731,PI,Northeast,28,3,Slight Delay,34.15,1
8bec10779c439cbca16b5d86fae19f72,SP,Southeast,11,3,Slight Delay,9.34,1
4cf27cd829748acdd11dfe19fe746e8b,SP,Southeast,31,3,Slight Delay,16.73,3
ee4f89a4d2cea2a4910f24c491696af1,BA,Northeast,25,3,Slight Delay,25.42,4
7edf656fde82d2902cc1a19596cdf422,SP,Southeast,34,3,Slight Delay,22.15,3
7ed96ba7a198e5f00ff7c88f85ee2c17,RJ,Southeast,37,3,Slight Delay,27.69,1
0f29bafaaa77f4548165215b66bd97e4,MG,Southeast,34,3,Slight Delay,92.03,1
c2ca2bb17ed706c909f7011c18b1ba98,MG,Southeast,29,3,Slight Delay,13.23,3
64958fed45ad3cd3b84be03fd9ac01cd,SP,Southeast,23,3,Slight Delay,11.85,3
a5e7b733ac9f9e3d9bafeacd10b5aff9,MG,Southeast,6,3,Slight Delay,17.75,5
e3e1b813f658feb4bc2c345bc2d399f5,RJ,Southeast,27,3,Slight Delay,14.8,5
c5a49aa0c426e9c86aeb67a275c1a490,RJ,Southeast,37,3,Slight Delay,17.3,5
588c0e3b460d83b9cd8a270edc0f4da0,MA,Northeast,31,3,Slight Delay,136.6,1
